50	217226	67317	2400	74192	832	0	0	0
52	218022	68864	2463	72953	773	0	0	0
54	218702	77334	2657	68249	755	0	0	0
56	218529	88898	2882	60637	689	0	0	0
58	219671	101108	2957	52909	580	0	0	0
60	219227	113203	2910	45411	516	0	0	0
62	219547	119941	2885	42098	501	0	0	0
64	220669	122665	2638	41140	487	0	0	0
66	221620	117235	2325	44399	553	0	0	0
68	220690	104659	1985	53556	628	0	0	0
70	221567	95335	1849	59050	672	0	0	0
72	221626	81281	1744	68343	738	0	0	0
74	221352	67846	1891	77259	860	0	0	0
76	220029	63859	2011	78709	817	0	0	0
78	219098	66811	2286	74979	832	0	0	0
80	217889	80054	2609	66702	739	0	0	0
82	220039	90920	2734	59048	678	0	0	0
84	217837	105398	2922	48941	558	0	0	0
86	216440	119372	2770	40850	475	0	0	0
88	217270	118676	2516	41673	454	0	0	0
90	216770	112045	2292	45699	503	0	0	0
92	216600	98768	1975	55308	601	0	0	0
94	216214	80229	1738	66556	708	0	0	0
96	215585	67747	1579	72548	701	0	0	0
98	213661	62354	1892	75582	783	0	0	0
100	212991	65852	2095	72813	747	0	0	0
102	213076	75522	2413	65085	619	0	0	0
104	213847	91769	2705	53490	574	0	0	0
106	212804	107643	2898	44919	534	0	0	0
108	211887	114992	2804	40408	440	0	0	0
110	212129	113174	2326	42232	425	0	0	0
112	210570	106518	2170	47210	511	0	0	0
114	211673	87802	1766	57998	615	0	0	0
116	207174	70566	1555	66229	639	0	0	0
118	207543	61101	1582	71113	718	0	0	0
120	203949	61310	1856	68207	702	0	0	0
122	203995	71932	2177	60463	626	0	0	0
124	207105	87317	2496	52689	554	0	0	0
126	206719	103745	2697	43539	442	0	0	0
128	206541	111537	2651	40116	475	0	0	0
130	207078	110673	2423	42228	485	0	0	0
132	208143	101686	2006	48919	493	0	0	0
134	208573	86079	1632	58913	640	0	0	0
136	208056	71490	1601	66117	671	0	0	0
138	207700	61413	1538	70796	774	0	0	0
140	208147	63693	1817	68156	700	0	0	0
142	207435	72564	2066	61411	573	0	0	0
144	208614	90364	2488	50167	502	0	0	0
146	208406	105579	2719	42498	456	0	0	0
148	207370	110957	2592	40814	430	0	0	0
150	207516	109543	2420	43644	465	0	0	0
152	207269	95961	2049	52328	528	0	0	0
154	207877	78678	1615	62858	621	0	0	0
156	208933	65131	1523	68411	714	0	0	0
158	206854	61595	1614	67467	687	0	0	0
160	206670	67515	1859	62931	623	0	0	0
162	205959	82608	2287	52586	564	0	0	0
164	203713	97649	2597	44466	466	0	0	0
166	205665	108863	2651	41278	451	0	0	0
168	205905	108847	2453	43380	475	0	0	0
170	203215	96868	2013	51054	536	0	0	0
172	204864	84502	1767	58445	612	0	0	0
174	203907	68334	1535	65750	705	0	0	0
176	203914	62276	1471	66945	672	0	0	0
178	204706	67152	1780	61279	633	0	0	0
180	203351	80200	2131	52991	527	0	0	0
182	201354	93697	2475	45619	490	0	0	0
184	200331	104742	2515	41577	459	0	0	0
186	201025	104817	2342	43354	456	0	0	0
188	202474	98386	2181	49545	536	0	0	0
190	200102	82244	1720	58092	607	0	0	0
192	200327	68853	1543	63798	644	0	0	0
194	200514	61664	1454	64009	670	0	0	0
196	200139	63745	1608	60825	599	0	0	0
198	200481	72331	1819	54480	525	0	0	0
200	199324	83659	2174	48318	498	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0
